,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5820,끄니걱정,"끄니걱정은 정남진 토요시장길에 위치한 장흥삼합 맛집이다. 장흥삼합은 한우와 키조개 관자, 표고버섯을 함께 구워 먹는 음식으로 일반 음식점과 다르게 바로 옆 정육점에서 한우를 구매한 후, 이곳에서 파는 키조개 관자와 표고버섯과 함께 구워 먹는 시스템이다. 삼합 상차림에 나오는 반찬은 깔끔하고 가짓수도 많다. 삼합 이외에도 한우 돌판 비빔밥, 한우 버섯전골도 사람들이 많이 찾으며, 육회비빔밥을 주문하면 새로 차려진 반찬이 또 나온다. 또한, 표고버섯과 두부, 호박, 양파가 가득 들어 있는 청국장, 바다 향 가득한 매생이탕과 매생이 떡국도 인기 있는 메뉴이다.",,,전라남도 장흥군 장흥읍 토요시장2길 3-12,,매주 월요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~21:00 (라스트오더 20:00),한우 돌판 비빔밥,한우 버섯전골 / 장흥삼합 등,,,,,,,,,,,,,,,,,,,
5821,금빈회관,"순천시청 길 건너편에 있는 금빈회관은 떡갈비 전문 맛집이다. 옛 건물의 느낌이 물씬 나는 금빈회관은 3개의 방으로 나누어져 있고 모두 좌식 테이블로 구성되어 있다. 메뉴는 소고기 떡갈비와 돼지고기 떡갈비, 딱 2가지로 간단하다. 전라도 밥상인 만큼, 다양한 김치류와 각종 나물, 순두부찌개, 된장찌개 등 반찬 가짓수가 많이 나온다. 메인 메뉴인 돼지고기 떡갈비는 두툼하고 육즙이 가득 차 있어, 미리 다 잘라놓는 것보다 먹을 때마다 숟가락으로 잘라먹는 것이 좋다. 전라도식 김치가 떡갈비의 맛을 더 높여준다. 토요일, 일요일, 공휴일을 제외한 평일에는 누룽지도 제공한다. 가까이에 순천 드라마촬영장이 있어 함께 둘러보면 좋다.
※반려동물 동반 불가",,,전라남도 순천시 장명4길 8 금빈회관,,매주 화요일,있음/주차요금 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00 (라스트 오더 20:00),돼지떡갈비 한정식,한우소떡갈비 한정식,,,,,,,,,,,,,,,,,,,
5823,정남진우리한우,"정남진장흥토요시장 골목으로 들어가면 수많은 장흥한우삼합집이 즐비하다. 그 중 정남진우리한우는 정육점과 함께 운영하는 식당으로 장흥삼합에 들어가는 한우와 표고버섯, 키조개 등을 구매해 먹을 수 있다. 정육식당인 만큼 신선한 한우를 저렴한 가격으로 판매해서 꽃등심, 부챗살, 육회, 등심 등 다양한 부위의 한우를 입맛대로 골라 먹을 수 있다. 이곳의 한우는 1+A 등급으로 육회도 직접 썰어주어 신선한 한우육회를 맛볼 수 있다. 저렴한 가격으로 품질 좋은 한우를 구매하여 장흥삼합을 즐길 수 있는 식당이다.",,https://www.instagram.com/woori_hanwoo/,전라남도 장흥군 장흥읍 토요시장2길 2,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 ~ 21:00,장흥삼합,육회무침 등,,,,,,,,,,,,,,,,,,,
5824,미르당,"미르당은 황룡면 황룡강변에 자리잡은 떡 카페이자 떡 공장으로 귀농한 부부가 운영하고 있다. 400평 규모의 야외 정원을 갖추고 있으며, 황룡강변이 잘 보이는 루프탑이 있다. 대표메뉴로는 엘로우시티를 상징하는 단호박인절미, 단호박슈페너 라떼, 홍시요거트 등이 있다. 미르당의 지연식 드립 추출 방식으로 고농축 커피 에센스를 추출하여 커피의 맛과 향이 좋으며, 커피 원액을 활용한 다양한 메뉴를 맛볼 수 있다.",,https://www.instagram.com/mireudang_cafe/,전라남도 장성군 일산2길 17-20 1층,,"매주 월요일, 화요일",,,,,400평 규모의 정원이라니 어마어마하네요! 너무 멋져요! 여기 너무 예쁘네요. 다시 가볼만한 곳입니다 단호박 인절미 맜있어요. 경치도 좋아요. 너무 ㅁ 장성에 맛있는 떡 먹고 싶네요 자주 스처가는 곳인데 꼭 한번 맛 보고 싶네요 떡 공장에서 맛보는 떡. 추천합니다. 우와..!외가가 있는 장성에 이런 멋있는 곳이 있다니 놀라워요 이번 설명절에 내려가는데 꼭 방문하고 싶습니다! 건강한 산책을 할 수 있겠네요 토요일 나들이 가볼까합니다. 떡보들이 조아해요 노랑떡 먹고 싶당,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~18:00 (17:30 라스트오더),단호박크림 라떼,들깨 슈페너 라떼 / 장성 사과스무디 / 아이스찰떡 등,,,,,,,,,,,,,,,,,,,
5826,7공주장어탕,"7공주 장어탕은 장어만으로 오랫동안 여수 시민들로부터 사랑받아온 맛집이다. 이곳은 바닷장어(붕장어)만 사용하고 있으며, 주문이 들어오면 그 즉시 자체 수족관에 있는 장어를 잡아 손질해 손님상에 내놓는다. 그래서 더 쫄깃하고 고소한 맛을 자랑한다. 석쇠에 구워 먹는 장어 소금구이와 양념구이도 맛있지만, 인기 메뉴는 장어탕이다. 다른 집과는 달리 한입 크기로 토막 낸 장어를 뼈만 잘 발라 통으로 넣은데다가 큼직하게 썰어 넣은 양배추, 애호박과 숙주 등 시원하게 국물을 내는 갖은 채소들이 듬뿍 들어간다. 여수 연안 여객터미널에서 234m 거리에 있다.",,http://www.061-663-1580.kti114.net/,전라남도 여수시 교동시장2길 13-3 (교동),,"설, 추석 당일 휴무",가능 (무료),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~20:00 (브레이크 타임 14:00~16:00),장어탕,장어 소금구이 / 장어 양념구이 등,,,,,,,,,,,,,,,,,,,
5828,관산식당,"냉면은 대체로 내륙지방의 음식이다. 고흥은 바다가 많은 지역이다. 하지만 고흥에서도 맛있는 냉면을 먹을 수 있는 곳이 바로 관산식당이다. 이곳에서는 물냉, 비냉, 회냉면, 평양, 함흥 이런 말은 전혀 들리지 않는다. 그냥 물냉 보통, 곱빼기만 있다. 살짝 검은 칡 면에 보라색 양배추와 오이, 계란 반쪽이 다인 냉면이다. 심지어 물냉인데 육수는 보이지 않는다. 다만 깻가루가 뿌려진 살얼음 한 덩어리가 전부이다. 이제 할 일은 얼음이 녹을 때까지 살살 비비기만 하면 된다. 한입 베어 물면 눈으로 예상했던 모든 예상은 사라진다. 안타깝지만 늦가을부터 이른 봄까지는 운영하지 않으니 확인하고 가야 한다.",,,전라남도 고흥군 고흥로 1896,,"11월~2월
※ 4~9월은 정기휴일 없음. 단, 우천시 전화 후 방문",있음 / 주차요금 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4월~9월 11:00~18:30
3월,10월 11:00~15:00
재료소진 시, 영업시간이 바뀔 수 있음",냉면,냉면(곱),,,,,,,,,,,,,,,,,,,
5832,백도식당,"백도식당은 개업 초기부터 택시 기사들 사이에서 먼저 입소문이 난 곳이다. 입소문을 타면서 찾는 이가 많아졌고 맛뿐만 아니라 깔끔하고 정갈한 상차림으로 SNS에 익숙한 젊은 세대들의 눈까지 사로잡아 ‘비주얼’까지 훌륭한 맛집으로 소문나 있다. 메뉴는 꽃게 간장게장, 꽃게 양념게장, 돌게 간장게장으로 단출하며, 밑반찬과 공깃밥이 함께 나오는 게장정식이다. 백도식당의 간장게장은 여수 거문도 은갈치 속젓과 광양 매실액, 청주 등을 사용해 비린 맛과 잡내를 잡고, 자칫 본래의 맛을 해칠 수 있는 한약재 등은 쓰지 않는 정공법으로 간장게장 본연의 깊은 맛을 낸다. 비리지 않고 짭짤한 간장게장이면 밥 한 그릇 그야말로 ‘게 눈 감추듯’ 해치울 수 있다. 특히, 게딱지 내장과 간장 양념에 비벼 먹는 맛이 일품이다. 아주 약간의 비린 맛조차 예민한 사람이라면 간장게장보다는 양념게장을 추천한다. 칼칼하고 알싸한 양념에 버무려진 양념 게장의 기분 좋은 매운맛은 일상의 스트레스까지 날려준다. 주메뉴인 게장은 물론, 밑반찬까지 어느 하나 정갈하고 깔끔하지 않은 것이 없을 만큼, 맛은 물론 외적인 차림새 역시 훌륭하며, 오픈형 주방에서 맛과 위생에서의 자신감도 엿볼 수 있다. 철마다 조금씩 바뀌는 10여 가지의 제철 반찬도 인기다.",,https://blog.naver.com/jobber1,전라남도 광양시 광양읍 덕례길 68,,매주 월요일,가능 (무료),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30~20:00,꽃게 간장게장,돌게 간장게장,,,,,,,,,,,,,,,,,,,
5833,중앙식당,"고흥의 맛이 궁금하다면 38년 동안 한결같은 맛을 보여주는 도화면의 중앙식당을 가볼 것을 추천한다. 중앙식당은 다양한 해물을 위주로 해물정식과 개운하고 시원한 국물 맛이 일품인 꽃게탕, 매콤한 불낙이 일품이다. 여기에 갯장어(갯장어)를 주재료로 한 샤부샤부와 회, 회무침, 담백하고 고소한 자연산 민물장어도 동시에 맛볼 수 있다. 이곳의 대표 메뉴인 해물정식은 특정식과 중정식, 보통 정식으로 나눠져 있다. 손님들이 주로 주문하는 것은 중정식인데, 갯장어회, 병어회, 문어숙회, 조기찜, 홍어삼합, 왕새우 등이 나오고, 회와 싸 먹기 좋은 묵은지 등 각종 김치류와 젓갈류가 밑반찬으로 나온다. 나오는 밑반찬들마저 회와 함께 곁들여먹기 좋다. 중앙식당은 다른 곳에서는 전혀 맛볼 수 없는 특별한 맛이 숨어 있다. 갯장어 회에 유자청을 찍어 먹는 것과 손님상에 내어갈 수 없는 갯장어만을 골라 찜으로 만든 ‘말린 갯장어 찜’이다. 상큼한 유자청과 담백하고 고소한 해산물이 상큼하면서도 담백하게 입안을 장식한다. 정식과 개운하고 시원한 국물 맛이 일품인 꽃게탕, 매콤한 불낙이 일품이다.",,,전라남도 고흥군 도화면 당오천변1길 39,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~21:00,특정식,중정식 / 보통정식 / 불낙 / 꽃게탕 / 갯장어 샤부샤부 외,,,,,,,,,,,,,,,,,,,
5834,과역기사님식당,"과역기사님식당은 누구나 좋아하는 삼겹살과 잘 지은 구수한 밥, 열세 가지 밑반찬으로 구성된 푸짐한 백반을 착한 가격으로 손님들에 제공하고 있다. 삼겹살 백반 단일 메뉴이다. 상다리가 흔들릴 정도로 가지 수많은 반찬과 삼겹살이 나온다. 육안으로 봐도 신선해 보이는 삼겹살에 부추와 당근이 푸짐하게 올라가 있다. 고기를 부추와 함께 굽는 이유는 부추가 가진 특유의 향이 삼겹살의 누린내를 잡아주기 때문이다. 잘 구워진 고기를 신선한 쌈채소에 쌈장을 발라 싸 먹는 것도 좋지만, 밑반찬과 곁들여 먹어도 좋다. 고기와 함께 주문 즉시 내오는 반찬은 돌게장, 양념게장, 깻잎김치, 약간 묵은 김치, 오이소박이 등인데, 가짓수를 채우는 밑반찬이 아니라 하나하나가 다 맛있다. SBS <백종원의 삼대천왕>과 MBC <생방송 오늘 저녁> 프로그램에 소개된 바 있다.",,,전라남도 고흥군 과역면 고흥로 2959-3,,매주 월요일,가능,,,,이제껏 먹어본 대패중 정말 맛있었습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07:00~20:00
라스트 오더 19:30",삼겹살 백반,,,,,,,,,,,,,,,,,,,,
5835,사월포횟집,"사월포 횟집은 신안군 자은면 사월 포구에 있는 맛집이다. 자은도 어부가 직접 잡은 고기로 운영하는 횟집으로 매일 잡아 오는 싱싱한 생선으로 요리하는 자연산 횟집으로 유명하다. 기본 밑반찬으로 샐러드, 초밥, 생선구이가 나오고 각종 김치와 나물까지 제공된다. 대표 메뉴 중 하나인 장어탕은 장어를 잘게 썰어 비린내가 없고, 마늘과 고추 등을 듬뿍 넣고 끓여 맛이 걸쭉하고 깊다. 농어, 광어, 숭어는 가격이 정해져 있고 나머지는 계절에 따라 변동이 있다.",,,전라남도 신안군 사월포길 207,,매주 월요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00,농어간국,"장어탕, 돔, 농어, 광어, 숭어, 민어, 갑오징어숙회, 초밥",,,,,,,,,,,,,,,,,,,
5836,명품전복궁,"전복 양식장을 직접 운영해 신선한 전복을 맛볼 수 있으며, 전복으로 만들 수 있는 거의 모든 요리를 한 상에 차려주는 ‘전복한상’이 인기 메뉴다. 완도전통시장 내에 자리하며 규모가 커서 단체가 방문하기에도 좋다.",,,전라남도 완도군 완도읍 개포로 34-1,,매주 수요일,없음(완도전통시장 공영주차장 이용 가능),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~20:00 (마지막 주문 19:30),전복한상,전복죽 / 전복물회 / 전복장비빔밥 등,,,,,,,120석,,,,,,,,,,,,
5837,작은갤러리,"진도 쏠비치에서 차로 20분 거리에 있는 ‘작은 갤러리’는 수제비와 파전 맛집이다. 나무 숲길을 따라 달리다 보면 두 개의 건물이 나오는데 하나는 식당으로 운영되고 하나는 갤러리이다. 식사 전후 갤러리를 둘러보기 좋다. 오전 11시에 문을 열어 점심 장사만 하고 예약이나 전화 주문은 따로 받지 않는다. 피크 시간에는 대기 시간이 있으며 재료 소진 시 조기 마감하기도 한다. 메뉴는 수제비와 파전 두 가지뿐이다. 파전은 재료를 아끼지 않고 듬뿍 넣어 두툼하지만 속까지 잘 익어 겉은 바삭하고 속은 촉촉하다. 항아리에 담겨 나오는 맑고 개운한 국물의 수제비는 양이 푸짐하고 맛있다. 반찬은 겉절이와 무김치, 미역무침과 고추 장아찌가 나온다. 겉절이와 무김치는 수제비와 조합이 좋고 고추 장아찌는 파전과 조합이 잘 어울린다.
※반려동물 동반 불가",,,전라남도 진도군 헌복동길 14,,매주 화요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"주중 11:00~14:00
주말 11:00~15:00",수제비,수제비 / 파전 등,,,,,,,,,,,,,,,,,,,
5838,성내식당,"성내식당은 해남군청 근처에 있는 샤부샤부 맛집이다. 된장을 베이스로 만들어진 육수는 시원하고 담백하다. 여기에 다양한 채소와 고기를 데쳐 먹는다. 육수와 채소는 리필이 가능하다. 고기는 신선하고 육질은 연해서 생고기를 소스에 찍어 그대로 먹어도 맛있다. 밑반찬 중에는 김 장아찌와 김국이 별미이다. 테이블은 좌식과 입식이 있는데 전부 룸으로 구성되어 있어 가족이나 일행끼리 조용히 식사하기 좋다. 주말에는 따로 예약을 받지 않으며 평일에는 미리 예약을 하고 방문하는 것이 좋다.
※반려동물 동반 불가",,,전라남도 해남군 명문길 19-1,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00~21:30 (브레이크 타임 14:30~17:00),샤브샤브,샤브샤브 / 생고기 / 육회 / 숯불구이 / 육회비빔밥 등,,,,,,,,,,,,,,,,,,,
5839,해남고구마빵 피낭시에,"전라남도 해남군 번화가 골목 안에 있는 '해남고구마빵 피낭시에'는 유럽풍의 파란색 건물로 멀리서도 한눈에 띈다. 해풍을 맞고 자라서 당도가 높고 식이섬유, 무기질이 풍부한 해남 고구마를 재료로 고구마 파이, 고구마 스콘, 고구마 피낭시에, 고구마 타르트 등을 만든다. 이외에도 다양한 음료와 함께 빵을 판매하고 있다. 고구마 모양을 그대로 재현한 해남 고구마빵은 밀가루 대신 해남 고구마와 해남 쌀을 사용해 쫄깃하고 진짜 고구마를 먹는 듯한 느낌이 든다. 무방부제, 무색소, 당일 생산, 당일 판매를 원칙으로 구매한 빵은 냉동, 냉장 보관을 하는 것이 좋다.
고구마빵은 해남의 명품, 해남의 특산품으로 선물용으로 포장 판매를 한다.
고구마빵 매진 시 조기 마감한다.
※반려동물 동반 불가",,https://www.instagram.com/tv/CWg7uTshJmv/?utm_medium=copy_link,전라남도 해남군 읍내길 8 피낭시에,,"추석, 설 당일만 휴무",불가능,,,,"고구마빵 맛있어요 유명하다고해서 가봤는데 시장안에 떡하니 있어요 생각보다는 아담했고 택배전문으로하나봐요 가격착하고 맛도좋아요 고구마를 좋아하는 편이 아닌데 예전엔 줄서서 먹었다길래 호기심에 방문했던 곳.. 진짜 고구마앙금(??)이 들어있어 지인분들 모두 맛있다고 하네요~ 근데 전 고구마무스 올려진 타르트가 더 맛있더라구요 ㅋ 지극히 개인취향 이번 (예비) 시부모님 댁인 장흥으로 놀러갔다가 들른 해남! 해남에 땅끝마을도 유명하지만, 특산물인 고구마를 활용한 고구마빵도 정말 유명하더라구요😆 다 팔리기 전에 운좋게 사먹었는데 또 먹고싶은 담백한 맛이였습니다 :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~20:00 (해남고구마빵 매진 시 조기 마감),해남고구마빵,"커피, 피낭시에, 스콘, 타르트 등",,,,,,,,,,,,,,,,,,,
5841,청자식당,"청자 식당은 전남 강진군 칠량면 영동리에 자리 잡고 있다. 대표 메뉴는 바지락 회 무침이다. 음식을 주문하면 바지락 회 무침을 비롯해 대접에 담은 밥, 각종 반찬이 상에 오른다. 밥에 바지락을 넣고 기호에 맞게 비벼 먹으면 별미다. 바지락 회 무침은 포장이 가능하다. 음식점은 하저마을, 가우도 등 강진의 유명 관광지와 가까운 거리에 위치해 연계 여행에 나서기 수월하다.",,,전라남도 강진군 칠량면 칠량로 76-1,,"매주 일요일(비정기 휴무이므로 문의 후 방문), 명절",가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~19:00,바지락회무침,백반 등,,,,,,,,,,,,,,,,,,,
